id,source,app_type,review,rating,date
4d7445f6805f02d20d1112336be3a433,google_play,customer,"horrible load speeds and CONSTANTLY uses outdated address, delaying order. you need to be able to change delivery address in the menu when the address is IN THE WRONG CONTINENT!!!",1,2025-09-28 09:01:06
ea7dc7435db1a82e26c57664691b401f,google_play,customer,very confusing and aggressive promoting on in-app purchases (subscriptions). don't think I will use it again very soon.,2,2025-09-28 08:45:37
ec1c2a20cffec50004206d1618a7a6ae,google_play,customer,easy to use,5,2025-09-28 08:32:15
73827e1af7a269f38e46c2cd9801c141,google_play,customer,"forced me to sign up to uber one before I could order, wouldn't let me skip the option",1,2025-09-28 08:27:08
c33c1dc09cd7cfa6c5e195e1d3f18d12,google_play,customer,Awesome! Place has great food!,5,2025-09-28 08:21:18
a83d48e876725968227450e5c9fc35fa,google_play,customer,complements to the driver 😂,5,2025-09-28 08:17:52
a59b979be6c3cfb359fdda513c8dab9d,google_play,customer,too soon to tell,1,2025-09-28 08:14:27
44a4eb8e02e295c99d703c4bb719cf87,google_play,customer,Fake offer codes that don't work,1,2025-09-28 07:43:43
88159fcb6d803056d64f0d9f0c190d16,google_play,customer,I ordered boba and costed 21 dollars but at checkout they charged me $13 in fees! that is more that half of my order!,4,2025-09-28 06:47:15
267a68f58e25a3e23d310bd1e1a61578,google_play,customer,never again,1,2025-09-28 06:37:57
488f308bb100cc98d242230fe4242a3f,google_play,customer,excellent,5,2025-09-28 05:37:06
e9a709bd724012c55ddae882382bf9b1,google_play,customer,very good,4,2025-09-28 05:20:53
ed321bbf12fe50620c9c073cf2f13c24,google_play,customer,THERE FOOD IS SO DELICIOUS 😋,5,2025-09-28 04:56:38
6bcd005cd000a5e6b843e87bf2148c76,google_play,customer,"NO REFUND FOR ROTTEN FOOD! My first and probably last order was disgusting and the chat bot said no refund! The meat tasted rotten, was overcooked and I'm certain was the wrong cut! The fries were cold and soggy and the asparagus was undercooked! It is wrong for Uber to ignore dishonest service! Will update if customer service helps fix this travesty!",1,2025-09-28 04:24:14
02883f0264ae0d010d7295fcd8af5a4d,google_play,customer,Have just had an order cancelled because the fellow delivering decided to keep it for himself. It's not good this Uber 😕 Keep an eye on your drivers.,1,2025-09-28 04:23:24
0ced6be84250d290f51b21cfd082f1a6,google_play,customer,they left the pizza on the floor and didn't notify us. cold pizza,2,2025-09-28 04:10:16
8abab2dcca92514cb86a2c1641b25486,google_play,customer,I was charged twice for the same order and never got refunded. First i was charged when my order was accepted and then charged second time when i gave a tip to the delivery person. I complained twice and never got refunded. if you want to tip the delivery person pay with cash. never with the card. And i better to remove cards and pay in cash.,1,2025-09-28 03:47:16
ffaea73f4fff18047f85a0b558bf1f9c,google_play,customer,excellent customer service!!!,5,2025-09-28 03:28:15
ae3e30428c4ca742d9b88627062b2889,google_play,customer,confusing as,1,2025-09-28 03:26:03
ec67324018df347504bac8690a6d4670,google_play,customer,now you have a Uber driver going in your food and then not giving you all your items that you order stealing her name is Zach she's a Mexican she's a thief so I date this with you and yeah and then you all know I have the receipts need help making a dispute,5,2025-09-28 03:20:24
f4af2697880d22da451b0d9c36fd2c80,google_play,customer,I receive my food always cold because the make multiple deliveries at a time,1,2025-09-28 03:18:51
df63d9c1ebaf14682cb11896cb0a5f84,google_play,customer,"please undo the absolutely horrible UI ""update"". I just want to see all food categories again. I could not care less for a map view.",1,2025-09-28 02:03:05
80e12df67795e9f8bb9889d05d4f2e94,google_play,customer,"商品届いてないのに金だけ取られた　対応しない最低　約2,800円分　返せ",1,2025-09-28 01:57:27
2de4f507cbd5745310ba5e552c2982d1,google_play,customer,loved it,5,2025-09-28 01:50:16
28a09a8f2c5f65d1fcd259cbdd38c829,google_play,customer,"Awful customer service. Tried to use promo code, had 1 day left but when paying it added the £15 back on!! Contacted customer service, who told me that the code was no longer available and they wouldn't be adjusting it this time! Well it was available at the time of ordering! I am deleting the app and canceling the uber eats yearly subscription until I get my money back. They're thiefs!!!",1,2025-09-28 01:49:10
d0446b66c18310cd3cc268c5a23ee7e0,google_play,customer,"useless,",1,2025-09-28 01:42:35
caaa5f2b805eb3ea73bb55ca98e648e6,google_play,customer,suggestion before the items are delivered the kitchen checks all of the items ordered are in the delivery I have received several deliveries that are missing several items that I paid for and it was just too much of a hassle to get ahold of Uber Eats to get it credited to get it changed I called the restaurant they can do nothing for me this has happened three or four times since I've ordered Uber since January the beginning of this year they need to better inspect b4 delivering THEY SUCK,5,2025-09-28 01:30:01
b194f1ba7436574cfdcd41ba589f2c1a,google_play,customer,"love this app, convenient for those days when you can't be bothered driving, reliable service",5,2025-09-28 01:28:09
579e2002edb4021a73a7aec5288c42c9,google_play,customer,force to subscribe on Uber one,3,2025-09-28 01:23:46
0d6da7b27e4722619f6719ff66750ce4,google_play,customer,support doesn't listen and respond well enough for me to call it successful,2,2025-09-28 01:00:45
bd7f0a1e2005ad4934fd62a62837029f,google_play,customer,Horrible customer service. My order got delivered to the wrong door and when I went where my order was in the photo the food had gone. I tried to file a complaint but was just talking to a robot that said that it wasn't possible as the uber driver had taken a picture and tried to contact me which was an automated call saying the driver was contacting me once I opened the app my order had already been left. In the end we had no refund and had to drive to the restaurant spending more. Never again,1,2025-09-28 00:57:42
c83de6dd04324ee408f1889cd8fb8703,google_play,customer,"Been lagging or crashing for a couple of months now (even after all the updates that the app gets), making it really hard to use and I'm leaning towards using other delivery apps instead.",2,2025-09-28 00:49:53
befc5a42b78632b856af6bf2260eda22,google_play,customer,"They used to be a good app but now they never give refunds no matter how much food you didn't receive. So far I am out around $50 because uber eats decided that I no longer can get a refund. It is extremely frustrating that there is no actual explanation as to why you cannot receive a refund. But I would love to actually get everything I paid for, instead of only half of the food I ordered.",1,2025-09-28 00:35:50
652f313704bd2c34d695694ecb149ece,google_play,customer,the price is outrages😡,1,2025-09-28 00:09:26
c779a379824fa7c59cc60cc7f854323b,google_play,customer,"If you ever have an issue, you are out of luck. They do not have a customer service line to talk to a real person and are forced to only reach out through they very few options",1,2025-09-28 00:08:55
19ab7a1debe5824475c6731e1aca04c1,google_play,customer,it legit isn't worth it for a Canadian if ur smart with ur money or have maybe a brain to use this or any delivery app for ur food delivery maybe use the grocery delivery with there promotion then delete the app it's not worth it the food is legit double the price have the time via BOGO deals,1,2025-09-28 00:05:31
4e0eddbd6b831fac306707838420ffc9,google_play,customer,Greetingss Brotherss and Sisterss thankss yous fors thes posts/s reactions/s. Is invites yous tos loves mys pages/s/groups/s. Enjoys thes/manys blessingss ands manys mores todays. Greetings Brother/s/Sister/s thankss yous fors thes posts/s reactions/s. Is invites yous tos loves mys pages/s/groups/s. Enjoys thes manys/blessingss ands manys mores todays. 👍 succulents,5,2025-09-28 00:01:22
0765f13a823c8f8d1a14d2a1c6cb8934,google_play,customer,delivery drivers don't match half the time. safety risk.,2,2025-09-27 23:47:01
c72c7666206a04af2ec9851eeb7c0535,google_play,customer,my promotions never apply,1,2025-09-27 23:31:11
ce55a3c84329604a58c78f40f0f19b67,google_play,customer,This has become the worst delivery app in the last 6 months. Customer support is non-existent or slow. They now refuse to provide refunds when restaurants leave out parts of your order which has started happening more and more. Why not if you're a restaurant since customers have no recourse. Started taking it out of tips instead. definitely won't renew since they've become so unreliable and terrible at CS.,1,2025-09-27 23:14:33
7d1e4bac07312d26d884dc2e312b3f96,google_play,customer,"great app, I love it 😁",5,2025-09-27 23:13:04
0d944fa6e0c50a7b8ba4d09709c203ce,google_play,customer,"Deliveries take forever, the prices are insane, and I don't get why I should pay extra for priority. Every time I order, I'm waiting an hour and watching the ""stops along the way"" even with priority it's too slow. I'm done with Uber.",1,2025-09-27 23:09:10
ef442c222922c2c70ddf28175f25594a,google_play,customer,I was charged for things I didn't order and support is terrible.,1,2025-09-27 22:55:05
ef2cd237380f20d5360fc2cebbac1a42,google_play,customer,"for the most part, this food service Uber Eats is the best one out of Door Dash & GrubHub. I have used all 3 & this one definitely has better service, drivers, and food selection is great as well. I've also used Uber to get rides, and their drivers are awesome.",5,2025-09-27 22:50:10
9986da1e4cffe6ee93e2e9c420457e9c,google_play,customer,"Don't deliver beer, but temps me with beer delivery. I call BS and cancel my subscription .",1,2025-09-27 22:45:59
c705353439cd310e2a802609d033baa4,google_play,customer,my husband and I ordered Popeyes and he got really sick from how to the food was prepped. we spent $50 just to get told by Uber that they won't process a refund.,1,2025-09-27 22:35:26
47414bd4f098a1c3ef7c6ab100b3a643,google_play,customer,"As always, everything was perfect",5,2025-09-27 22:11:03
a216c66bc6924d255aaec0b1fbf51b0d,google_play,customer,good,5,2025-09-27 22:01:05
df4bb11bed6988accc0cebab7965a996,google_play,customer,getting food yummy since I seen this app good service and good app ever ones happy 😁💯,5,2025-09-27 21:54:17
d76a40a2746271ea6e32996cd2b64812,google_play,customer,Easy,5,2025-09-27 21:48:55
3b07c6c3c37bcd67c4b35a136c2b0559,google_play,customer,I accidentally placed an order of $100 and there was no cancel my order button.This app is outrageous.Do not use this app and they did not return my money,1,2025-09-27 21:45:57
485eedc6915e29b8b6ccc46b0f867782,google_play,customer,"I spent nearly £60 on a meal that was stored together with milkshakes for an hour. The food was cold, half of one milkshake was missing, and both were warm. I was told that my £1.79 refund as credit was an acceptable compensation, but I highly disagree and had a robot like response to my appeal.",2,2025-09-27 21:44:13
56128571d7bd5d3ba789cdb41a37a26f,google_play,customer,"generally speaking the service is good enough, but what is with this app?? I go in trying to correct a map issue and it literally starts inputting everything I type backwards. I try to report the bug, nope, can't type in the box, keep typing backwards in the underlying text form. changing pin locations seems to do nothing, and drivers are consistently sent to the worst possible spot.",2,2025-09-27 21:37:41
44e5f97dc100d1ce78537ee92581e5cf,google_play,customer,Terrible !! today I ordered and as soon as it went through it canceled and charged me 25 dollars as a cancelation fee. I went to the help chat and asked the guy why would I order and cancel 2 seconds later. He didnt care. Refused to do anything. They stole 25$ and didnt deliver anything. Where did the 25 go?,1,2025-09-27 21:26:43
5d453595d27a4edb6de3c36ac7c72668,google_play,customer,"Uber Eats goes from bad to worse, drivers taking forever because they are awaiting more orders to try and deliver and letting food get cold, cancelling after picking up your food, unreliable at best and Uber seems that they couldn't care less that their employees deliver an incredibly sub-par service (especially given that all they have to do is pick food up and drop it off). Disappointing regularly.",1,2025-09-27 21:21:36
1e82daecf4279a4cc9a66de575fc7c7e,google_play,customer,corrupt. took my money and wouldn't complete my order,1,2025-09-27 21:03:24
24f39b7750673c2f94935442544980bd,google_play,customer,great 👍,5,2025-09-27 21:02:12
9263a99640adc19871616ea06ce05b63,google_play,customer,got bad service from Uber eats and bad customer service!!!🤬😡🤬😡🤬😡🤬,1,2025-09-27 20:50:16
298a2d693c2b0134c14b961a27a8c6b9,google_play,customer,"hit and miss, often unreliable drivers and reastraunts. taxes and fees need better breakdown, promotions keep saying not available take multiple times to get the system to accommodate...",1,2025-09-27 20:40:15
40887987683b2a56081124bfe3ea9c50,google_play,customer,"The cutest most beautiful little restaurant with the bushes most comfy seating, swag, and smiles!!! the gnocci is fantastic and yummy shrimp!!! everything is terrific!! my new favorite treat meals!!! thanks Jonathan and Team for opening your oasis!!!!",5,2025-09-27 20:39:45
7abb9046ab115c87cd92908238082d8e,google_play,customer,Worst delivery waiting times.,1,2025-09-27 20:34:46
70a70bd5f30a16160a0dc1e9c1a7e68c,google_play,customer,really bad service and drivers that never get the items correct,1,2025-09-27 20:15:54
6fe57672fab41c7f207007779003a015,google_play,customer,Absolutely horrible company! Allows the restaurants to complete orders with missing items that you paid for..... that you paid for. If the restaurant doesn't have what they advertised then that item should be removed from the order. Real scumbags and Crooks!!!!!,1,2025-09-27 20:12:28
a3ba3d10196d4b9903931e3d0d299b1a,google_play,customer,insane clowns and flacid gnomes HELL YEAJ,5,2025-09-27 20:09:17
9be39cd4f5e6427fb02729a86c580645,google_play,customer,Caro y el soporte ha decaído bastante. Háganse un favor y vayan por su comida. O paguen por el servicio a domicilio del restaurante directo (si es que no lo subcontratan por Uber).,1,2025-09-27 20:07:42
b95d4c64dcac15386ad0a891e1fab7c1,google_play,customer,"I had a discount which shows that it was applied to my order when I placed my order, then it was removed after my order was placed",1,2025-09-27 19:57:48
b123b4c942ba5e9c8a18c0d8570c9815,google_play,customer,"1st the customer service explained that paying extra for faster service means nothing they can still take as long as they want, i even screenshot where they said the money isn't worth paying. 2nd when you make on complaint about your service and they mess up your account and request additional hoops to jump through to order, even when you have spent a couple of hundred in less than a week and always tipped big. Worst customer service ever!",1,2025-09-27 19:51:10
ecf55fe0fe81ff0f31f8d8525982aace,google_play,customer,"works fine. mostly adding items to an order however makes it refuse to accept any form of payment and thus, you can't add anything to an order.",4,2025-09-27 19:43:40
6988c8bf4593746beaa7b431d23dcf8b,google_play,customer,love it,5,2025-09-27 19:31:33
6745e3d301a61494eb49d045ce61597a,google_play,customer,this process was horrendous,1,2025-09-27 19:30:47
58d3dedc6aa9d6e816523b7c6c4d6160,google_play,customer,"One order too much, food sat for 30 minutes at the restaurant before a driver was assigned even when paying for priority delivery, on a order valued at 2 423sek they refunded me 120sek, for food i had to microwave and microwaved hamburgers aren't very tasty. Support told be ""refund is on its way"" ok how much ""you'll see it eventually"". Horrible experience, avoid at all cost.",1,2025-09-27 19:30:46
aca58a29415317817483deb3b9de2808,google_play,customer,UI is designed to mislead users into opting-in to premium features.,1,2025-09-27 19:30:01
c9eb6fb67bb63cf035a2f6f2b50e0863,google_play,customer,I never have any issues!,5,2025-09-27 19:19:07
457eb8989d676d6382e31cc98dbdb03b,google_play,customer,"Waste of Time, and even more waste of time if you want customer support to repeatedly apologize for your order not being delivered or being stolen. You'd think since their entires app purpose is one job, that they be better at it.",1,2025-09-27 19:19:04
4bf3a4a1b6f15d969d1927a05ad9219e,google_play,customer,"NO Uber, I'm not giving you my ID to order a pizza, wth?",1,2025-09-27 19:08:50
98359f975e44a731030e18e65a5afa69,google_play,customer,Great service and good food.,4,2025-09-27 19:06:03
ea9aabcf2b64ec99a82cb60a93dd6492,google_play,customer,You up charged a 22 dollar order to 47 dollars and still expect to tip. Please explain how you deserve more money than the order total? I'm glad this was on a Gift Card so I can go back to never using this highway robbery again.,1,2025-09-27 18:24:30
4b288e1a8198be560f551a4db1944397,google_play,customer,I love the service but when they have stops before mine it arrives cold.,4,2025-09-27 18:23:56
1260931bebf388fb26273e3ea0175cd0,google_play,customer,too expensive to order anything,3,2025-09-27 18:11:01
a039e7790ff57716afb84cf94ec71400,google_play,customer,They removed the ability to pre-tip and now nobody wants to drive for them anymore. The experience is severely degraded and I see no other option but to stop ordering through Uber Eats.,1,2025-09-27 18:01:57
16189fd4d534fe1a913b393cb24a2da7,google_play,customer,"don't use them i just put a order in and not even 5 I cancelled my order and they charged me ,$14 for nothing I haven't finished my order",1,2025-09-27 17:52:26
9979269de24e897b8366ba9c1129d3e3,google_play,customer,app keeps asking for review so here ya go,1,2025-09-27 17:51:32
7b774200213486e98708940da1203228,google_play,customer,works well so far,5,2025-09-27 17:50:37
fe8962930850c52e6980744ad3152a05,google_play,customer,"Los repartidores NO llegan con la comida, y NO quieren reintegrar el pago.",3,2025-09-27 17:33:37
7321eed35baecf7c1295c738d28c7417,google_play,customer,they do not get most of the items then customer service takes to long when you have a problem,1,2025-09-27 17:25:41
45c34553517e0afc288a7dc05bbf3ec0,google_play,customer,"No lo recomiendo customer service es el peor, no te dan solución. no lo usen no lo descarguen El service fee es alto. descarguen didi.. hasta el servicio de taxi es mejor que esto",1,2025-09-27 17:15:12
244c19577fc30ff94cc4ed7f2817b5a3,google_play,customer,"I don't care for the new app design. Restaurant food categories used to be labeled across the top, now it's everything but that. Mostly grocery and shopping that they're pushing now. I only intend to use this app for ordering takeout and it's getting more difficult to do that.",2,2025-09-27 17:07:47
47163ee81231957c2b13a0c4cc96f7f4,google_play,customer,DISCUSTED! UBER EATS is by far the WORST delivery service there is!!! not only do the mess up EVERY single order but they are IMPOSSIBLE TO REACH! I need a REFUND for your lack or services!!!,1,2025-09-27 16:43:58
4837cff566689d01281e346cfe82c861,google_play,customer,ID for chicken wings 😭,5,2025-09-27 16:32:46
e0c08bc645688f055933767f2f22c9d6,google_play,customer,"Food took over 2 hours to arrive, arrived cold. took 25 minutes to contact Uber to see what was happening. Terrible experience",1,2025-09-27 16:31:31
abe7e71a04e7f635dc866f47b4c42dcd,google_play,customer,"worst food delivery app ever, i regret ever using ubereats. this is the second time i ordered from this trashy app and had to deal with my order not arriving yet the app says the order was delivered. i want to know where i can report this because their damn help line is useless. if i could rate a zero star i sure would. this app is very much a fraud.",1,2025-09-27 16:27:10
6d832967a36ff7d8743fe566289f23d0,google_play,customer,it was horrible i waited two hours but i didn't receive my order don't use this app👎🏻👎🏻👎🏻👎🏻,1,2025-09-27 16:26:04
b3347b173af31b1e6c0f9e9101cab435,google_play,customer,move on tips,2,2025-09-27 16:11:13
436d9f7b74a58478dea594d950f69804,google_play,customer,ilike,5,2025-09-27 15:57:14
13ac17ff1d52988ca3f5787230e711a6,google_play,customer,"this app sucks. It happens every once in a while where I don't get any food at all, and even if I'd I get it, it's cold and late on top of that the chat support is worse. mind you, I pay for Uber one and still get treated this way.",1,2025-09-27 15:57:09
050649e2c45bbb1d6312d047354dad7f,google_play,customer,it's good house little technical issues but other than that the discounts are great 🇲🇦🚸✅,4,2025-09-27 15:48:34
fa90de4137cfb098cafd549545525dd8,google_play,customer,Thank you for your quick response 🙏😊,5,2025-09-27 15:47:26
01f0c2cf5375def4a7a54311cf0a38ee,google_play,customer,"My order never arrived and they refused to refund me, because the order has been marked as completed by the store. Total scam",1,2025-09-27 15:41:52
a5868cdbd3860d020c2d2aeb8057b76c,google_play,customer,really bad service lately,1,2025-09-27 15:32:25
947d22271798909e3bc8d4890214cbf5,google_play,customer,cool!,5,2025-09-27 15:23:57
a06f1384e65480fc16aaf1747499ee88,google_play,customer,why are delivery drivers able to accept a job and then decline it when they see the size of the job? my food sits there getting cold and the driver has no penalty...? Bottom feeders.,1,2025-09-27 15:19:43
c7aef6006320060c6847c06adef002b4,google_play,customer,"EDIT: changing my review to a 1 star until they remove AI generated descriptions. Unnecessary, inaccurate, wildly inappropriate waste of technology. At best redundant. At worst erroneous and harmful. The app doesnt need AI generated text in any damn capacity, generative AI investors scrambling to inject their horsecrap into every corner of tech is making every service worse. Remove it",1,2025-09-27 15:18:57
745a3db5a1df3167136e601c6fe84568,google_play,customer,Good service,4,2025-09-27 15:17:47
cc78b2e92d073938b0cb21f31cc77f18,google_play,customer,Very convenient,5,2025-09-27 15:14:37
f3ea49455d96910863ebf894dde1cfb5,google_play,customer,deleted,1,2025-09-27 15:10:05
dd4bafe6f4b6e382c517ed3254ac7438,google_play,customer,waiting on it to get to room. but I like how the app and ordering works!,4,2025-09-27 15:03:38
451e7b5fee19b84ca0c88fbd6ad1ef12,google_play,customer,Not correct on tine.,1,2025-09-27 15:00:34
f9fa5ee6a75e3d71079d8ba757bbc951,google_play,customer,no help when things go wrong.,1,2025-09-27 14:54:52
aec3a065cd6c90b977357452010ea7cc,google_play,customer,very good it beats walking to the restaurant aha customers want to complain go to the God damn restaurant yourself these workers do their best to serve u,5,2025-09-27 14:53:33
be010bb02e395bd24fbb349a4c3bb70b,google_play,customer,never eligible for promos,1,2025-09-27 14:49:31
852a306c644144b8148a8ddde5a53584,google_play,customer,Great app!,5,2025-09-27 14:48:27
8dc9299a62c48e16f17247a7f1fe66bf,google_play,customer,forcing uberone is really a pain,1,2025-09-27 14:33:26
b44b26da66fd1901bc46a7342c5355ba,google_play,customer,fast & easy & love promotions,5,2025-09-27 14:32:05
ca7affcd1bb654f18e71cd28d8c0cf96,google_play,customer,I just don't like when the restaurant doesn't make sure you're order was right,5,2025-09-27 14:32:05
f65991fb87fc5a7819b8f2f33ba42c7b,google_play,customer,Great service delivery,5,2025-09-27 14:19:46
f118aad5bb1f9f6b171e37cdf7873e74,google_play,customer,ez use love it lower fees than door dash,5,2025-09-27 14:14:42
cafdc51dac9cf19cbe21c004b99853f6,google_play,customer,the mark up on the foods ridiculous most things double the price understand online it can be more expensive but double ridiculous cheaper to just order from the restaurant,1,2025-09-27 14:03:18
7be05e8dd5a4588e81c6107653b7a7d5,google_play,customer,"I didn't authorize your company to take 9.99 from my account, poor business. I just used it once",1,2025-09-27 14:01:39
74587eb5b4e804c7d6f917cd2de453e0,google_play,customer,this app had been helpful a lot,5,2025-09-27 13:46:44
9e5ed1000cfae05e78f35888bc4c36f7,google_play,customer,I was using Uber eats but I won't be any longer. So I was in the hospital and I ordered a pizza and the pizza never came the app said delivered but obviously it was not delivered. I tried to get customer service but there conveniently is no customer service and I used the unhelpful options offered in the app and got a partial refund still having had to pay for the delivery and the tip to a driver that never delivered the order.,1,2025-09-27 13:44:57
e7bf0759915734749aa45656cf15a7ba,google_play,customer,"One of the worst customer experiences ever. Just spent 20 minutes trying to figure our why I can't use my voucher. Turns out there are 2 types of Uber cash systems (Uber Money and Uber Cash) and browser version does not recognise Uber Money for the transaction. This is absolutely ridiculous, even Diablo Immortal has more intuitive currency systems and it is designed to drain your money and obfuscate user. Going forward I'll be uninstalling and using other delivery and transport apps.",1,2025-09-27 13:44:39
4be8239bb65a4e748f969d5d6e7121dd,google_play,customer,surgical ward level 4 and asked for Mr mtolo,5,2025-09-27 13:44:04
f724f30a591abac56c64eaf988bac4f9,google_play,customer,ordered food and it was delivered to the wrong address but I can't get a refund. luckily it wasn't much but I will never use uber eats again.,1,2025-09-27 13:40:23
66e649f5fe02089336ee58317a0206ed,google_play,customer,It seems half decent,5,2025-09-27 13:33:47
c9f05b5c7e5fdd2e9c218cef1d9dde15,google_play,customer,"You pay extra to be premium, just become pushed down by higher fees to have ""priority"". Paying $30 for an order, just be sent to the back of a line of 3-5 deliveries, making your food cold, should be a crime. They try to hide this with a vague ""delivery tracker"". You would consistently see your order drive past you. I've been waiting nearly an hour with my food getting cold in the pack of a strangers vehicle. Customer support refuses to help if your order is an hour late.",2,2025-09-27 13:25:13
69265fa01146d43aa352d25de73dcaa9,google_play,customer,driver left the order somewhere elese i never got my food and the app refused to give me a refund. not a first time this comoany has stolen money from me but will be the last,1,2025-09-27 13:21:18
c55535c9e34505aa9f019c7d07f4dd69,google_play,customer,Awesome customer service! If there are any issues they don't give you a hard time!,5,2025-09-27 13:16:19
24a46453d776c6c94715933c658ce791,google_play,customer,"Annoyingly buggy. Test your app, Uber",2,2025-09-27 13:09:12
a7f1c97ed019452f846b64e127d88a87,google_play,customer,"promos don't work,app lagging as hell nx!",1,2025-09-27 12:58:41
86108c52b16ffa5ba1ba97c0b3e3061d,google_play,customer,"it was a great surprise that. when your sick and you have loads of vouchers, made my day in my opinion, highly recommend this",5,2025-09-27 12:51:23
e7d79883c5c65ad3dff19e9a001c8b47,google_play,customer,"Absolutely sucks. 2 times I have been robbed by this app in the last few months due to incomplete orders. I placed an order which totalled nearly £30 from Wendy's. All that arrived was 2 frosty drinks, raised a complaint straight away, and got refunded only £13.... laughable. £16 for 2 frosty's and I WAS (not anymore) an uber one user. Shocking. Just eat all the way from now on.",1,2025-09-27 12:50:11
ce0aa079201a03880ddaa8f61ec409b5,google_play,customer,Great Service,5,2025-09-27 12:41:09
b0b75907f690279734b9b6e583a3c74e,google_play,customer,delivery tape dont always be on the bags an drivers should check that before delivering the food.,3,2025-09-27 12:40:59
7bc3844ff46b70e64ffd896104bcb212,google_play,customer,I really appreciate Uber Eats! They make my day go so much smoother as a care giver and help to expedite errands and meals so much more convenient 😊,5,2025-09-27 12:36:42
56b895ebdbe1c58dcdfc62a146e1d99d,google_play,customer,EXPENSIVE!!! BETTER OFF GOING TO THE SHOP AND PAYING CASH TO SMALL BUSINESSES. THIS BE MY FIRST AND LAST TIME.,2,2025-09-27 12:30:46
b7ed525c771762604e5bb73df9052220,google_play,customer,absolute aweful service. no complaints service at all. wanted to sort an issue with my order and they fobbed me off. gave me information about something I haven't even said and refused to raise a complaint. absolutely no consumer duty followed. the food was cold too. useless service with utterly useless customer support. do not recommend it all.,1,2025-09-27 12:20:47
ba3aad4b104dfb54653b5c14ffb60b57,google_play,customer,"ive had a few issues with missing items or delivery to wrong address , but uber always have done what can to help , got blocked once for a refund until was able to prove my door was black not red , since been allowed to use my account and has been absolutely fine since ive added handover in person .so hopefully drivers have been trained better",4,2025-09-27 12:14:07
2900752a023148549ec28dae8a0bd559,google_play,customer,"unreliable, took my money but never got my food. support resources not helpful",1,2025-09-27 12:08:31
b97a06cb8182a2e218641db62dd3892c,google_play,customer,can't remove Uber one,1,2025-09-27 12:01:33
52a95faef937bc82f7631e6ff457c191,google_play,customer,can't update nor delete old addresses,1,2025-09-27 11:56:01
bd8fa4410699a9527afe9e2a45eebc78,google_play,customer,"it was convenient to use, but I keep having the same experience where they charge me twice and won't give me my money back or even at least the credit for my account.",1,2025-09-27 11:42:14
8f6e7b0debeaa4951aba64902e898b04,google_play,customer,perfect,5,2025-09-27 11:38:05
4b8a164aa546fa6c74f3c657c244d0d1,google_play,customer,sleazeballs,1,2025-09-27 11:31:30
6d4ee47483d0945a3622821cd55a2e33,google_play,customer,easy to use,5,2025-09-27 11:26:31
7c73517468b4eceee69a069c2d782d2d,google_play,customer,Very good App. 👍🏻,5,2025-09-27 11:25:00
be16ada3897f460d71409b90bf774146,google_play,customer,"Horrible service. I ordered 2 pizzas and called the restaurant to change one to chicken and one vegetarian. They told me to cancel and reorder. I did, but Uber never refunded the first order. Support was unhelpful, kept blaming the restaurant, while the restaurant blamed Uber. I had to pay twice just to feed my guests. Feels like a scam, never using this app again.",1,2025-09-27 11:24:18
